city,date,irradiance,temperature,humidity,wind_speed
Delhi,20210622,6.5837,33.93,42.91,1.97
Delhi,20210623,6.565,34.29,41.47,0.97
Delhi,20210624,5.561,33.64,45.37,1.5
Delhi,20210625,6.6017,33.49,44.71,1.72
Delhi,20210626,6.151,32.38,43.08,1.22
Delhi,20210627,6.0974,33.59,44.51,1.38
Delhi,20210628,6.3074,34.49,44.13,1.11
Delhi,20210629,7.0927,35.78,34.83,2.53
Delhi,20210630,6.882,36.64,33.63,3.88
Delhi,20210701,6.7162,37.37,35.46,2.62
Delhi,20210702,5.9182,36.9,38.87,1.8
Delhi,20210703,4.9942,34.4,50.2,2.3
Delhi,20210704,6.7229,34.5,43.51,1.39
Delhi,20210705,6.3298,35.16,39.67,1.44
Delhi,20210706,6.739,36.01,40.39,2.43
Delhi,20210707,6.8345,36.92,38.41,2.59
Delhi,20210708,6.4351,37.66,36.94,1.78
Delhi,20210709,5.503,35.05,49.78,1.54
Delhi,20210710,6.3782,34.78,46.81,2.5
Delhi,20210711,5.0854,33.34,56.85,3.7
Delhi,20210712,4.1719,31.78,62.1,3.72
Delhi,20210713,2.55,29.95,72.68,2.93
Delhi,20210714,2.2481,29.65,75.3,2.57
Delhi,20210715,5.6465,32.16,61.98,3.05
Delhi,20210716,6.3115,33.89,55.93,2.19
Delhi,20210717,5.5466,34.26,56.4,1.44
Delhi,20210718,2.9342,31.52,72.71,1.96
Delhi,20210719,0.7673,28.47,90.13,2.52
Delhi,20210720,3.6233,28.28,87.79,0.92
Delhi,20210721,5.0309,28.52,86.74,1.07
Delhi,20210722,4.0392,29.67,81.28,1.74
Delhi,20210723,4.8326,29.43,85.05,1.59
Delhi,20210724,5.3933,30.56,78.82,0.97
Delhi,20210725,6.0559,31.31,77.0,1.14
Delhi,20210726,2.6599,29.14,82.74,1.11
Delhi,20210727,2.4566,29.39,84.81,1.61
Delhi,20210728,0.9115,28.03,88.46,1.03
Delhi,20210729,3.893,28.19,87.39,0.81
Delhi,20210730,3.3312,28.48,87.25,1.65
Delhi,20210731,5.2006,28.85,84.79,2.23
Delhi,20210801,3.1598,30.24,76.21,0.6
Delhi,20210802,3.6878,29.21,84.09,1.39
Delhi,20210803,4.4926,28.9,84.96,2.36
Delhi,20210804,5.304,28.51,85.0,2.3
Delhi,20210805,5.1137,28.87,84.04,1.44
Delhi,20210806,4.8182,29.1,76.63,0.75
Delhi,20210807,3.2314,27.05,87.48,1.12
Delhi,20210808,2.6566,29.42,80.03,0.58
Delhi,20210809,3.229,28.86,83.08,0.92
Delhi,20210810,5.9863,29.63,81.29,1.57
Delhi,20210811,6.3874,29.0,76.98,2.46
Delhi,20210812,6.241,29.01,78.56,1.83
Delhi,20210813,5.664,29.54,79.19,1.82
Delhi,20210814,6.4618,29.78,80.39,2.23
Delhi,20210815,6.4138,29.76,76.03,1.96
Delhi,20210816,6.3168,29.91,73.45,1.34
Delhi,20210817,6.2609,30.26,70.01,1.34
Delhi,20210818,5.8279,29.63,72.37,1.26
Delhi,20210819,4.332,29.68,78.25,1.46
Delhi,20210820,1.8742,26.92,90.53,2.68
Delhi,20210821,3.269,27.49,90.34,2.48
Delhi,20210822,4.1743,28.43,85.24,2.04
Delhi,20210823,4.7789,29.08,82.74,0.79
Delhi,20210824,3.7514,28.67,82.74,1.01
Delhi,20210825,6.139,28.49,80.95,2.31
Delhi,20210826,5.4619,28.58,80.38,2.32
Delhi,20210827,5.8054,29.69,74.34,1.3
Delhi,20210828,4.2689,29.18,78.76,0.85
Delhi,20210829,3.8659,28.81,82.71,1.14
Delhi,20210830,4.6694,27.74,85.41,1.77
Delhi,20210831,1.5434,26.81,87.03,1.92
Delhi,20210901,0.96,26.64,88.3,2.04
Delhi,20210902,4.8943,26.57,89.38,1.51
Delhi,20210903,5.2567,27.1,89.41,1.94
Delhi,20210904,3.859,27.71,87.15,1.46
Delhi,20210905,5.3203,28.59,83.91,0.74
Delhi,20210906,4.9874,28.94,84.59,1.24
Delhi,20210907,3.6209,28.53,87.35,2.23
Delhi,20210908,4.8336,27.75,86.82,3.37
Delhi,20210909,4.0274,27.6,87.05,2.14
Delhi,20210910,4.1023,27.11,88.74,2.75
Delhi,20210911,1.0231,26.53,92.99,2.87
Delhi,20210912,4.7376,26.6,88.72,1.79
Delhi,20210913,2.9952,27.52,82.46,1.45
Delhi,20210914,4.9942,27.67,79.73,1.72
Delhi,20210915,4.951,27.14,83.6,2.24
Delhi,20210916,2.4425,26.47,86.03,2.2
Delhi,20210917,3.2743,25.95,86.37,2.56
Delhi,20210918,4.5883,26.86,87.1,2.46
Delhi,20210919,5.5459,27.72,86.11,1.9
Delhi,20210920,5.3827,28.15,85.83,1.71
Delhi,20210921,4.272,28.05,85.98,1.76
Delhi,20210922,2.9194,26.61,91.73,1.62
Delhi,20210923,4.493,25.67,88.73,1.72
Delhi,20210924,4.0769,26.58,83.82,1.57
Delhi,20210925,4.0886,27.39,84.86,1.28
Delhi,20210926,3.9881,26.99,86.6,1.62
Delhi,20210927,5.0906,27.3,81.98,1.3
Delhi,20210928,5.3971,27.09,84.15,2.16
Delhi,20210929,5.2294,26.67,85.82,2.37
Delhi,20210930,4.8931,27.37,84.59,1.78
Delhi,20211001,4.7726,28.28,81.8,0.91
Delhi,20211002,4.7534,28.53,80.0,0.96
Delhi,20211003,5.2109,28.18,80.49,1.66
Delhi,20211004,5.4137,28.81,73.35,0.99
Delhi,20211005,5.1113,27.6,79.91,1.42
Delhi,20211006,5.0683,27.07,81.48,1.21
Delhi,20211007,5.1367,25.84,78.61,1.46
Delhi,20211008,5.267,25.93,70.4,1.46
Delhi,20211009,5.4127,25.68,65.04,1.55
Delhi,20211010,5.3088,26.63,61.95,1.15
Delhi,20211011,5.1175,26.62,63.19,1.05
Delhi,20211012,5.2608,25.73,66.23,1.16
Delhi,20211013,5.4874,23.86,67.35,2.18
Delhi,20211014,5.3184,23.17,64.66,1.93
Delhi,20211015,5.1077,25.64,65.03,1.31
Delhi,20211016,4.7621,26.46,60.81,1.21
Delhi,20211017,2.0674,25.63,74.57,1.39
Delhi,20211018,1.1422,22.13,93.11,3.4
Delhi,20211019,4.7378,22.85,83.32,3.03
Delhi,20211020,4.5274,22.35,74.72,1.86
Delhi,20211021,5.2776,21.38,67.54,2.05
Delhi,20211022,5.1672,22.45,69.17,1.76
Delhi,20211023,4.704,22.59,80.1,1.76
Delhi,20211024,3.726,22.61,78.96,1.59
Delhi,20211025,4.2034,21.66,80.04,1.37
Delhi,20211026,4.566,20.37,72.63,1.75
Delhi,20211027,4.5494,19.39,68.46,1.57
Delhi,20211028,4.5324,19.81,69.23,1.3
Delhi,20211029,4.3421,21.45,58.89,0.84
Delhi,20211030,4.3764,19.19,71.35,2.05
Delhi,20211031,4.3843,20.03,64.25,1.68
Delhi,20211101,4.2125,19.49,67.24,1.57
Delhi,20211102,3.8618,18.56,73.43,1.86
Delhi,20211103,3.697,19.36,74.27,1.31
Delhi,20211104,3.3742,19.59,70.07,1.12
Delhi,20211105,2.665,19.76,63.49,0.99
Delhi,20211106,3.1169,18.05,68.92,1.92
Delhi,20211107,3.4226,19.08,68.12,1.7
Delhi,20211108,3.1166,18.69,68.52,1.6
Delhi,20211109,3.606,19.06,66.82,1.71
Delhi,20211110,3.355,19.68,60.41,1.48
Delhi,20211111,3.0948,19.85,55.51,1.08
Delhi,20211112,3.0031,18.92,59.08,1.28
Delhi,20211113,3.4346,17.19,63.55,1.69
Delhi,20211114,3.3175,17.43,56.44,1.27
Delhi,20211115,3.1488,16.82,55.82,1.28
Delhi,20211116,3.5004,15.67,59.55,1.42
Delhi,20211117,3.3905,16.69,54.17,0.99
Delhi,20211118,3.5292,17.34,56.22,0.71
Delhi,20211119,2.9954,17.47,56.13,1.22
Delhi,20211120,2.7278,15.08,74.49,1.55
Delhi,20211121,3.5935,16.12,67.6,2.01
Delhi,20211122,4.1786,15.58,59.92,2.96
Delhi,20211123,4.056,16.14,52.59,1.7
Delhi,20211124,3.9295,16.08,54.77,1.3
Delhi,20211125,3.6658,16.44,61.67,0.94
Delhi,20211126,3.6048,17.1,56.03,0.91
Delhi,20211127,3.2323,15.52,69.96,1.47
Delhi,20211128,3.4046,17.1,66.21,1.04
Delhi,20211129,3.2957,16.42,61.4,1.63
Delhi,20211130,3.431,16.12,60.09,1.89
Delhi,20211201,1.9054,14.81,66.52,0.85
Delhi,20211202,1.3368,14.34,69.75,1.16
Delhi,20211203,2.1581,15.72,59.67,1.03
Delhi,20211204,3.6096,18.05,52.07,0.91
Delhi,20211205,2.4566,17.94,61.05,1.18
Delhi,20211206,2.8567,17.28,71.02,1.63
Delhi,20211207,3.6835,14.76,66.55,2.12
Delhi,20211208,3.7241,14.8,57.26,1.53
Delhi,20211209,3.3754,15.66,52.27,0.76
Delhi,20211210,3.2902,14.46,63.08,1.43
Delhi,20211211,3.4891,14.47,54.96,1.42
Delhi,20211212,3.2885,14.87,52.54,0.98
Delhi,20211213,2.7396,11.77,68.96,1.35
Delhi,20211214,2.4634,13.49,67.35,1.09
Delhi,20211215,2.3827,13.2,63.63,1.5
Delhi,20211216,2.028,12.44,57.88,1.63
Delhi,20211217,3.1658,10.01,57.21,3.05
Delhi,20211218,3.4046,8.6,50.5,3.04
Delhi,20211219,3.8494,8.07,50.02,2.57
Delhi,20211220,3.7243,9.78,44.72,1.77
Delhi,20211221,3.5734,12.48,39.03,1.22
Delhi,20211222,3.4939,13.2,43.99,1.09
Delhi,20211223,2.9119,13.14,50.91,1.38
Delhi,20211224,2.8555,13.41,58.81,1.29
Delhi,20211225,2.8433,14.23,57.25,0.91
Delhi,20211226,1.5132,13.61,65.98,1.3
Delhi,20211227,2.653,14.99,69.4,1.44
Delhi,20211228,1.051,13.85,75.1,1.0
Delhi,20211229,3.089,12.96,68.88,1.62
Delhi,20211230,2.844,10.98,48.55,1.18
Delhi,20211231,3.1142,10.78,52.23,1.58
Delhi,20220101,3.2326,12.15,51.69,1.0
Delhi,20220102,2.9018,12.78,53.86,1.25
Delhi,20220103,3.1644,13.44,50.34,1.11
Delhi,20220104,2.7694,15.64,48.2,0.97
Delhi,20220105,0.774,13.32,68.57,1.84
Delhi,20220106,2.2596,13.44,86.68,2.76
Delhi,20220107,1.5086,14.48,88.36,2.84
Delhi,20220108,0.5033,15.06,91.91,3.66
Delhi,20220109,1.1626,14.3,91.16,1.23
Delhi,20220110,3.0182,11.13,81.0,1.69
Delhi,20220111,3.2234,10.31,75.84,1.53
Delhi,20220112,2.713,10.62,77.28,1.34
Delhi,20220113,2.1838,11.99,75.83,0.74
Delhi,20220114,1.6262,11.41,78.08,0.92
Delhi,20220115,0.9221,10.56,78.34,1.34
Delhi,20220116,2.3479,11.15,69.72,1.24
Delhi,20220117,2.1478,10.84,70.24,0.96
Delhi,20220118,2.5874,10.33,76.04,1.66
Delhi,20220119,2.3539,10.18,77.95,1.11
Delhi,20220120,1.9894,12.47,78.1,0.85
Delhi,20220121,2.3126,13.34,77.23,0.91
Delhi,20220122,1.0183,10.86,89.11,4.39
Delhi,20220123,1.283,11.55,87.92,1.59
Delhi,20220124,2.0592,10.79,80.61,1.27
Delhi,20220125,1.32,10.33,82.9,1.44
Delhi,20220126,2.7115,9.84,82.38,1.75
Delhi,20220127,3.9048,10.14,73.47,2.21
Delhi,20220128,4.4304,10.26,63.86,2.48
Delhi,20220129,4.5058,11.43,61.96,1.79
Delhi,20220130,4.4705,12.49,67.69,2.46
Delhi,20220131,3.2573,14.75,60.51,1.1
Delhi,20220201,3.1054,14.24,62.99,1.55
Delhi,20220202,3.6014,13.05,60.32,1.62
Delhi,20220203,1.0606,12.45,72.66,2.99
Delhi,20220204,2.2169,11.25,85.13,2.19
Delhi,20220205,3.761,11.69,71.1,1.33
Delhi,20220206,4.637,13.08,58.74,1.24
Delhi,20220207,4.2763,14.34,60.52,1.3
Delhi,20220208,3.9694,16.07,66.26,0.92
Delhi,20220209,3.1094,13.75,88.45,1.28
Delhi,20220210,4.5226,12.93,73.3,2.12
Delhi,20220211,4.8226,12.24,63.74,2.66
Delhi,20220212,5.3412,13.35,57.62,2.17
Delhi,20220213,4.8737,15.41,49.79,1.17
Delhi,20220214,5.0477,15.48,54.54,1.21
Delhi,20220215,4.8247,16.2,57.54,1.2
Delhi,20220216,4.9445,16.83,55.11,1.64
Delhi,20220217,5.0587,16.25,55.68,1.54
Delhi,20220218,4.8926,16.78,51.73,1.41
Delhi,20220219,5.0671,16.02,55.98,2.08
Delhi,20220220,5.0028,15.12,55.86,2.79
Delhi,20220221,5.5546,16.25,47.17,1.72
Delhi,20220222,5.207,17.03,52.83,3.71
Delhi,20220223,3.9326,16.42,61.15,2.39
Delhi,20220224,3.8561,17.75,63.03,1.12
Delhi,20220225,4.3805,18.99,55.2,1.46
Delhi,20220226,4.0313,16.99,64.97,3.52
Delhi,20220227,4.9812,17.2,63.0,2.02
Delhi,20220228,5.6246,16.21,57.24,2.05
Delhi,20220301,5.3774,17.66,47.73,1.44
Delhi,20220302,5.4463,18.97,48.71,1.47
Delhi,20220303,5.089,20.16,48.23,1.2
Delhi,20220304,5.2174,19.12,58.76,1.95
Delhi,20220305,5.8411,18.31,57.04,2.25
Delhi,20220306,4.631,19.58,48.31,1.09
Delhi,20220307,5.0194,20.52,46.45,1.06
Delhi,20220308,5.1715,21.4,46.47,1.77
Delhi,20220309,5.2925,21.67,46.1,2.21
Delhi,20220310,5.382,21.67,47.65,2.37
Delhi,20220311,5.8538,21.74,49.44,2.24
Delhi,20220312,6.197,21.73,45.53,2.04
Delhi,20220313,5.6861,24.66,43.0,1.9
Delhi,20220314,5.9443,25.7,45.33,1.64
Delhi,20220315,5.7821,26.71,46.54,1.87
Delhi,20220316,6.161,26.2,44.93,2.65
Delhi,20220317,5.7866,26.1,45.29,1.37
Delhi,20220318,5.197,27.38,49.39,1.7
Delhi,20220319,5.6047,28.37,41.2,1.26
Delhi,20220320,6.0674,29.05,36.97,0.99
Delhi,20220321,5.6676,28.07,36.23,1.6
Delhi,20220322,6.1363,26.86,36.66,2.95
Delhi,20220323,5.6606,27.66,31.33,1.6
Delhi,20220324,6.0598,27.53,32.83,1.82
Delhi,20220325,6.3235,26.72,32.66,2.36
Delhi,20220326,6.6854,25.96,30.66,3.12
Delhi,20220327,6.618,27.64,25.49,2.29
Delhi,20220328,6.6528,29.29,21.92,1.42
Delhi,20220329,6.7944,29.52,24.92,1.9
Delhi,20220330,6.6041,30.09,24.41,1.22
Delhi,20220331,6.3778,29.88,27.67,1.53
Delhi,20220401,7.0946,28.84,24.84,2.43
Delhi,20220402,7.1225,29.3,20.27,1.31
Delhi,20220403,7.2667,29.76,18.98,1.83
Delhi,20220404,7.0318,30.02,17.78,2.08
Delhi,20220405,6.9218,29.71,19.83,2.05
Delhi,20220406,6.8136,30.87,18.38,1.92
Delhi,20220407,7.1083,31.83,17.95,1.73
Delhi,20220408,7.2526,32.98,17.08,1.54
Delhi,20220409,6.893,33.91,15.61,1.52
Delhi,20220410,6.8798,32.88,17.08,2.36
Delhi,20220411,7.045,34.06,15.69,1.76
Delhi,20220412,4.656,34.07,14.35,1.4
Delhi,20220413,6.7704,32.56,18.04,1.63
Delhi,20220414,6.4195,32.11,17.32,2.13
Delhi,20220415,6.5683,31.62,18.63,2.23
Delhi,20220416,7.0366,32.28,14.92,1.58
Delhi,20220417,6.9797,32.25,16.6,1.71
Delhi,20220418,6.7757,34.0,14.1,1.98
Delhi,20220419,6.504,35.23,14.11,2.32
Delhi,20220420,6.793,34.61,17.46,3.19
Delhi,20220421,3.03,30.59,30.48,2.33
Delhi,20220422,6.7034,31.71,27.41,1.42
Delhi,20220423,7.1458,32.36,16.62,2.09
Delhi,20220424,7.2257,32.77,16.62,3.22
Delhi,20220425,6.8503,33.71,15.76,2.44
Delhi,20220426,6.8326,34.82,14.87,2.32
Delhi,20220427,7.4364,34.61,11.9,2.28
Delhi,20220428,7.0296,36.03,10.67,1.72
Delhi,20220429,7.032,36.52,13.12,2.53
Delhi,20220430,7.2146,36.95,10.88,1.78
Delhi,20220501,6.649,35.43,13.41,2.79
Delhi,20220502,6.8018,35.4,19.12,3.04
Delhi,20220503,5.8394,34.72,22.8,1.63
Delhi,20220504,5.5534,35.23,24.61,1.98
Delhi,20220505,6.1687,32.5,34.95,1.63
Delhi,20220506,5.8478,33.93,28.74,1.74
Delhi,20220507,6.8227,34.53,24.03,1.55
Delhi,20220508,6.8777,35.02,20.21,1.45
Delhi,20220509,6.5705,34.58,27.55,2.38
Delhi,20220510,6.1596,35.13,33.02,2.31
Delhi,20220511,6.276,35.96,31.65,2.07
Delhi,20220512,6.5726,37.27,28.59,2.22
Delhi,20220513,7.1798,37.65,19.95,2.28
Delhi,20220514,7.4974,38.23,12.47,2.55
Delhi,20220515,7.5154,37.89,10.53,2.19
Delhi,20220516,5.9083,37.37,13.64,2.42
Delhi,20220517,6.4015,36.15,15.13,1.46
Delhi,20220518,6.3446,36.36,16.75,1.7
Delhi,20220519,6.8129,37.47,16.1,2.18
Delhi,20220520,6.4258,38.75,14.61,2.66
Delhi,20220521,5.8279,35.8,22.12,2.8
Delhi,20220522,6.8244,34.56,21.34,1.33
Delhi,20220523,4.1623,31.15,39.39,3.67
Delhi,20220524,6.4486,28.68,54.26,2.4
Delhi,20220525,6.4615,30.41,44.22,1.23
Delhi,20220526,6.6252,32.07,39.34,1.52
Delhi,20220527,6.4805,34.04,37.21,1.75
Delhi,20220528,6.163,36.72,33.59,2.0
Delhi,20220529,6.3869,34.64,33.99,1.83
Delhi,20220530,6.2155,33.93,39.21,1.03
Delhi,20220531,6.2059,33.67,30.13,1.28
Delhi,20220601,6.5234,35.96,23.79,2.12
Delhi,20220602,6.6199,36.06,21.66,1.95
Delhi,20220603,7.0853,36.37,19.68,2.21
Delhi,20220604,7.5182,36.8,16.84,1.33
Delhi,20220605,7.4146,37.04,19.28,2.11
Delhi,20220606,7.4762,37.5,15.24,1.73
Delhi,20220607,6.4778,37.79,15.74,2.36
Delhi,20220608,6.7759,37.05,17.91,3.78
Delhi,20220609,6.4858,38.1,18.98,2.12
Delhi,20220610,6.348,37.83,20.43,3.59
Delhi,20220611,6.697,38.18,20.46,4.14
Delhi,20220612,7.0159,38.44,20.51,3.17
Delhi,20220613,5.4746,39.33,20.56,3.41
Delhi,20220614,5.1341,38.16,31.84,4.78
Delhi,20220615,7.1105,38.67,32.0,3.64
Delhi,20220616,6.7889,37.78,35.62,2.54
Delhi,20220617,5.195,33.64,55.03,1.86
Delhi,20220618,4.9582,31.57,57.97,1.06
Delhi,20220619,3.0293,31.01,58.84,1.33
Delhi,20220620,4.2638,32.74,41.42,1.05
Delhi,20220621,4.9627,32.66,41.32,1.54
Delhi,20220622,6.27,33.75,41.08,1.58
Delhi,20220623,7.0174,33.46,38.36,3.39
Delhi,20220624,7.3793,33.24,31.36,2.65
Delhi,20220625,7.2374,34.68,28.69,0.91
Delhi,20220626,6.5232,35.37,30.69,2.38
Delhi,20220627,5.8908,36.4,42.39,2.35
Delhi,20220628,5.0244,37.84,37.93,1.83
Delhi,20220629,4.8871,38.36,39.37,2.29
Delhi,20220630,1.05,30.97,74.53,2.54
Delhi,20220701,3.4346,30.79,70.42,2.68
Delhi,20220702,5.189,32.3,60.74,2.22
Delhi,20220703,5.3988,33.75,56.24,2.58
Delhi,20220704,5.5538,34.53,54.6,1.31
Delhi,20220705,5.376,33.66,53.58,2.39
Delhi,20220706,5.8531,34.57,49.95,3.3
Delhi,20220707,6.6432,35.2,48.39,3.05
Delhi,20220708,6.798,36.16,45.96,1.74
Delhi,20220709,3.0336,32.89,55.44,2.88
Delhi,20220710,4.4062,32.35,57.0,1.94
Delhi,20220711,5.9141,34.47,52.85,1.6
Delhi,20220712,3.7778,33.32,59.13,1.68
Delhi,20220713,5.1305,34.47,54.07,1.51
Delhi,20220714,5.8051,34.35,51.59,3.37
Delhi,20220715,6.4927,35.0,46.73,3.99
Delhi,20220716,3.1966,33.12,56.32,3.08
Delhi,20220717,5.2418,34.61,53.58,2.41
Delhi,20220718,6.4589,35.56,51.19,1.85
Delhi,20220719,5.5956,35.77,51.94,1.31
Delhi,20220720,2.3633,32.27,70.18,1.17
Delhi,20220721,3.5558,29.13,81.61,1.12
Delhi,20220722,4.0678,31.17,68.34,1.66
Delhi,20220723,4.397,30.8,70.18,3.77
Delhi,20220724,5.2877,30.8,67.0,3.63
Delhi,20220725,5.5483,31.23,63.86,3.66
Delhi,20220726,5.0503,30.62,69.13,3.1
Delhi,20220727,4.5694,30.64,67.08,2.36
Delhi,20220728,4.7916,29.7,77.7,1.49
Delhi,20220729,3.305,29.5,78.73,1.29
Delhi,20220730,3.799,29.62,77.14,1.38
Delhi,20220731,4.4695,30.18,74.0,1.38
Delhi,20220801,5.0054,29.86,76.28,1.88
Delhi,20220802,6.0022,31.43,69.04,1.28
Delhi,20220803,4.4635,31.91,65.37,0.72
Delhi,20220804,3.5707,30.62,72.74,1.86
Delhi,20220805,3.2042,30.23,73.22,1.92
Delhi,20220806,3.8191,31.27,69.44,1.03
Delhi,20220807,1.5684,28.84,80.31,1.81
Delhi,20220808,5.9688,31.04,70.55,1.6
Delhi,20220809,5.9815,31.63,65.84,1.68
Delhi,20220810,6.3965,32.87,58.98,2.8
Delhi,20220811,2.5157,30.11,67.52,4.17
Delhi,20220812,6.1862,31.38,61.73,3.48
Delhi,20220813,5.22,31.8,62.51,2.95
Delhi,20220814,3.1094,31.25,67.19,1.75
Delhi,20220815,4.5828,29.16,72.1,3.08
Delhi,20220816,3.5376,29.98,67.42,5.79
Delhi,20220817,5.7283,30.54,65.89,3.52
Delhi,20220818,6.0722,31.77,63.11,2.09
Delhi,20220819,5.7686,31.6,64.2,2.59
Delhi,20220820,3.8834,30.25,68.16,0.76
Delhi,20220821,5.1564,31.2,60.06,1.44
Delhi,20220822,4.8974,32.14,61.29,2.47
Delhi,20220823,5.2961,31.06,62.5,5.12
Delhi,20220824,4.1669,30.26,65.17,2.94
Delhi,20220825,5.2058,31.33,60.99,1.21
Delhi,20220826,5.2615,31.39,60.74,2.47
Delhi,20220827,5.7163,31.51,59.53,3.32
Delhi,20220828,5.3561,31.76,56.93,2.42
Delhi,20220829,4.7786,31.79,57.25,0.76
Delhi,20220830,4.7479,31.12,65.19,1.02
Delhi,20220831,5.4403,32.82,57.54,1.84
Delhi,20220901,5.4024,33.06,57.59,1.45
Delhi,20220902,4.5658,32.32,57.34,0.77
Delhi,20220903,6.5309,32.29,54.97,2.47
Delhi,20220904,6.5964,33.12,50.68,2.38
Delhi,20220905,6.2455,32.43,54.32,1.65
Delhi,20220906,5.5385,32.52,51.71,1.35
Delhi,20220907,5.7386,32.84,49.65,1.62
Delhi,20220908,5.4528,32.13,50.67,1.11
Delhi,20220909,5.0174,32.52,52.12,0.91
Delhi,20220910,4.5139,31.58,65.32,1.47
Delhi,20220911,5.478,31.67,63.53,1.47
Delhi,20220912,5.7022,31.25,60.07,2.11
Delhi,20220913,5.34,31.07,60.18,3.28
Delhi,20220914,3.2455,29.87,64.6,3.86
Delhi,20220915,2.6359,27.75,80.04,3.43
Delhi,20220916,2.0407,26.96,82.39,2.34
Delhi,20220917,5.1041,29.02,69.68,1.86
Delhi,20220918,5.359,29.32,65.33,1.58
Delhi,20220919,3.5083,29.2,66.75,1.32
Delhi,20220920,3.8023,29.6,74.24,0.89
Delhi,20220921,2.4118,28.74,78.67,1.44
Delhi,20220922,1.6697,27.68,87.84,2.24
Delhi,20220923,1.6687,26.94,89.98,2.55
Delhi,20220924,1.2178,26.32,90.98,2.82
Delhi,20220925,3.5302,27.25,82.97,1.87
Delhi,20220926,5.0976,26.52,83.96,1.64
Delhi,20220927,5.6582,26.55,80.53,1.55
Delhi,20220928,5.4758,27.18,77.51,1.19
Delhi,20220929,5.491,26.93,78.98,1.32
Delhi,20220930,5.2754,26.49,82.0,1.39
Delhi,20221001,5.2694,26.85,74.76,1.34
Delhi,20221002,5.4996,26.28,73.05,1.54
Delhi,20221003,5.6266,25.04,75.61,2.35
Delhi,20221004,4.9718,26.22,72.23,1.23
Delhi,20221005,3.9113,27.65,76.26,0.99
Delhi,20221006,3.6454,25.75,86.38,1.26
Delhi,20221007,1.7846,24.71,91.74,1.52
Delhi,20221008,1.1674,24.6,93.26,2.44
Delhi,20221009,1.5662,24.15,94.75,3.98
Delhi,20221010,1.6154,24.5,90.14,2.27
Delhi,20221011,3.5866,24.94,81.36,0.78
Delhi,20221012,4.783,24.09,79.6,1.04
Delhi,20221013,5.215,22.83,80.26,1.54
Delhi,20221014,5.0825,22.22,78.83,1.65
Delhi,20221015,5.0282,23.33,71.25,1.1
Delhi,20221016,4.8324,24.21,63.27,0.7
Delhi,20221017,4.9567,23.28,66.79,1.03
Delhi,20221018,4.9531,23.44,60.22,0.97
Delhi,20221019,5.0868,22.77,68.26,1.01
Delhi,20221020,4.9142,22.7,71.88,1.06
Delhi,20221021,4.9282,23.26,64.43,1.41
Delhi,20221022,4.6459,22.24,65.23,1.3
Delhi,20221023,4.5475,21.91,61.67,0.88
Delhi,20221024,4.8202,21.03,68.06,1.56
Delhi,20221025,4.89,20.74,66.29,1.88
Delhi,20221026,4.7227,22.09,60.89,1.16
Delhi,20221027,4.5278,22.4,62.56,1.05
Delhi,20221028,4.2216,21.98,66.16,1.0
Delhi,20221029,3.7044,22.41,60.24,0.99
Delhi,20221030,3.937,21.59,56.42,0.93
Delhi,20221031,4.0068,21.64,61.93,0.95
Delhi,20221101,3.9084,21.38,71.77,1.12
Delhi,20221102,4.0596,21.47,77.83,1.35
Delhi,20221103,3.5784,21.2,74.07,1.71
Delhi,20221104,3.45,21.73,76.75,1.21
Delhi,20221105,3.551,20.5,88.03,1.87
Delhi,20221106,3.7046,21.3,86.38,1.3
Delhi,20221107,3.972,22.41,84.69,0.99
Delhi,20221108,2.7938,20.92,83.85,1.26
Delhi,20221109,3.2892,21.43,76.08,0.94
Delhi,20221110,3.1066,21.16,72.78,1.11
Delhi,20221111,3.6089,18.5,73.22,2.33
Delhi,20221112,4.2079,17.99,67.72,2.45
Delhi,20221113,3.8724,18.45,64.46,1.86
Delhi,20221114,3.7409,19.06,66.62,1.42
Delhi,20221115,3.4651,19.16,73.5,1.57
Delhi,20221116,3.558,18.0,72.76,2.18
Delhi,20221117,3.9122,16.44,69.83,2.39
Delhi,20221118,4.0618,16.49,63.39,1.66
Delhi,20221119,3.7649,16.82,60.4,1.03
Delhi,20221120,3.6108,16.15,66.17,1.65
Delhi,20221121,3.973,16.4,68.49,2.14
Delhi,20221122,4.1928,15.99,60.63,1.96
Delhi,20221123,4.1784,15.54,58.18,2.23
Delhi,20221124,4.1378,16.42,52.61,1.82
Delhi,20221125,4.0162,17.31,52.16,1.27
Delhi,20221126,3.875,15.76,60.37,2.09
Delhi,20221127,3.816,16.13,56.38,1.47
Delhi,20221128,3.6264,17.05,49.98,1.21
Delhi,20221129,3.2854,17.26,49.01,0.89
Delhi,20221130,3.0358,16.42,63.59,1.36
Delhi,20221201,3.4118,16.42,59.76,1.53
Delhi,20221202,3.3514,17.49,53.26,0.84
Delhi,20221203,3.151,17.39,54.64,0.63
Delhi,20221204,2.8594,16.67,59.55,1.32
Delhi,20221205,3.4601,15.57,55.02,1.48
Delhi,20221206,3.6446,14.0,59.95,2.34
Delhi,20221207,3.8261,13.56,58.49,2.7
Delhi,20221208,3.6698,14.21,58.2,1.92
Delhi,20221209,3.6014,16.09,56.67,1.6
Delhi,20221210,3.497,16.56,65.35,1.66
Delhi,20221211,3.7414,16.66,62.05,1.99
Delhi,20221212,3.959,16.45,57.36,2.4
Delhi,20221213,4.0212,16.07,54.98,3.15
Delhi,20221214,4.0841,14.37,56.61,3.04
